"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","newp","Treatment","OTU","comp","Family_Genus"
"Otu01443",13.6542890379754,0.875793072946336,0.259716021786855,3.37211800381374,0.000745924813723372,0.00396050555857885,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Pseudoramibacter","4.0e-03","IAV","Otu0144","D21_IAVvsControl","Eubacteriaceae Pseudoramibacter"
"Otu01662",36.0686642019263,1.29900320851698,0.183272282903107,7.08783231124884,1.36228893857211e-12,2.76173121183256e-11,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Syntrophococcus","0.0e+00","IAV","Otu0166","D21_IAVvsControl","Lachnospiraceae Syntrophococcus"
"Otu01683",26.6660342474791,-0.561091121010217,0.183811229740423,-3.05253994439069,0.00226913528464477,0.0105420243432455,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia","1.1e-02","Control","Otu0168","D21_IAVvsControl","Lachnospiraceae Marvinbryantia"
"Otu01792",22.058355543019,3.12280517222852,0.454097319903682,6.87695133917745,6.11469851125359e-12,1.04890597539196e-10,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Acidaminococcus","0.0e+00","IAV","Otu0179","D21_IAVvsControl","Acidaminococcaceae Acidaminococcus"
"Otu0180",17.7831360717974,-1.85625991235462,0.289751631549299,-6.40638295090597,1.490124090363e-10,1.84609817861638e-09,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus","0.0e+00","Control","Otu0180","D21_IAVvsControl","Eggerthellaceae Enterorhabdus"
"Otu01972",3.30996420975682,2.78619480295886,0.607841384945834,4.58375305131147,4.56703578646119e-06,3.63731778707445e-05,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Trueperella","0.0e+00","IAV","Otu0197","D21_IAVvsControl","Actinomycetaceae Trueperella"
"Otu01991",7.7745642425306,-1.26378664328766,0.435477613617939,-2.90207028735219,0.00370705355323788,0.015597602686265,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Negativibacillus","1.6e-02","Control","Otu0199","D21_IAVvsControl","Ruminococcaceae Negativibacillus"
"Otu0226",12.5719016999428,6.16675640280682,0.695355746747617,8.86849131779028,7.41435454553844e-19,2.36200151950725e-17,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus","0.0e+00","IAV","Otu0226","D21_IAVvsControl","Enterococcaceae Vagococcus"
"Otu02282",5.71304608438825,-2.55750659436488,0.425655910093937,-6.00838971976326,1.87375000694972e-09,2.19919079763046e-08,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter","0.0e+00","Control","Otu0228","D21_IAVvsControl","Lachnospiraceae Fusicatenibacter"
"Otu02372",21.1434038035183,-3.8981803276883,0.809147069826516,-4.81764128309095,1.45265227228272e-06,1.19978317303351e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","0.0e+00","Control","Otu0237","D21_IAVvsControl","Sphingomonadaceae Sphingomonas"
"Otu02432",14.1166637017701,-1.31228928006578,0.292144914123571,-4.49191211834927,7.05865517868829e-06,5.24693368282496e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","0.0e+00","Control","Otu0243","D21_IAVvsControl","Lachnospiraceae Lachnospiraceae_NK4A136_group"
"Otu0253",8.04618735742828,0.95182370246346,0.365005883117885,2.60769413997652,0.0091154363573152,0.0333236443882179,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","uncultured","uncultured_ge","3.3e-02","IAV","Otu0253","D21_IAVvsControl","uncultured uncultured_ge"
"Otu02612",2.8124989401846,4.56732701571052,1.2778625114809,3.57419282174378,0.00035130997464232,0.00206163485119046,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacteriaceae_unclassified","2.0e-03","IAV","Otu0261","D21_IAVvsControl","Sphingobacteriaceae Sphingobacteriaceae_unclassified"
"Otu02665",1.67747661947376,-3.321918878469,0.99995601817296,-3.32206498895676,0.000893538794397095,0.00452861707160346,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichiaceae_unclassified","5.0e-03","Control","Otu0266","D21_IAVvsControl","Leptotrichiaceae Leptotrichiaceae_unclassified"
"Otu02844",5.90382487693586,-2.40974844635395,0.4749453373591,-5.07373850589456,3.90075012586737e-07,3.62444699195177e-06,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Schwartzia","0.0e+00","Control","Otu0284","D21_IAVvsControl","Veillonellaceae Schwartzia"
"Otu03311",10.109202088338,5.80948110017129,1.0628607745546,5.46589096074769,4.60587416123282e-08,4.46569538241269e-07,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcaceae_unclassified","0.0e+00","IAV","Otu0331","D21_IAVvsControl","Micrococcaceae Micrococcaceae_unclassified"
"Otu0369",2.6887169280602,4.47079257933567,0.775193906190037,5.76732162577097,8.05412572741722e-09,8.98035018607021e-08,"Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Wohlfahrtiimonadaceae","Wohlfahrtiimonas","0.0e+00","IAV","Otu0369","D21_IAVvsControl","Wohlfahrtiimonadaceae Wohlfahrtiimonas"
"Otu04162",5.28640960601328,3.7155763028412,0.850856338324565,4.36686680874659,1.26041533387412e-05,8.78351935793528e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","0.0e+00","IAV","Otu0416","D21_IAVvsControl","Xanthomonadaceae Stenotrophomonas"
"Otu04311",6.22712051195436,5.7189405616478,1.344921005356,4.25225016106726,2.11633260713401e-05,0.000143012779209359,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacteriaceae_unclassified","0.0e+00","IAV","Otu0431","D21_IAVvsControl","Microbacteriaceae Microbacteriaceae_unclassified"
"Otu05341",1.12222632933687,3.31951118013488,1.10190046534783,3.01253269648727,0.00259077525147815,0.0115548576215925,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_UCG-009","1.2e-02","IAV","Otu0534","D21_IAVvsControl","Erysipelotrichaceae Erysipelotrichaceae_UCG-009"
"Otu06681",3.28447344320251,4.77546817511745,0.862177681853012,5.53884457418789,3.04473703924826e-08,3.08625618069256e-07,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","0.0e+00","IAV","Otu0668","D21_IAVvsControl","Microbacteriaceae Leucobacter"
"Otu0689",1.23665526030587,2.98680018867608,1.00887349208627,2.96052994959717,0.00307110260232658,0.0131703053907467,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Peptococcaceae_unclassified","1.3e-02","IAV","Otu0689","D21_IAVvsControl","Peptococcaceae Peptococcaceae_unclassified"
"Otu0741",1.34303934843776,2.59541258081446,0.938252312225336,2.76622028743919,0.0056710212031546,0.0225828165768478,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Selenomonas_3","2.3e-02","IAV","Otu0741","D21_IAVvsControl","Veillonellaceae Selenomonas_3"
"Otu00084",2159.66362509113,2.53737041782462,0.33525595144622,7.56845749308541,3.77681860208183e-14,3.9278913461651e-12,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9","0.0e+00","IAV","Otu0008","D28_IAVvsControl","Prevotellaceae Prevotella_9"
"Otu00124",1703.6726578982,-1.22392032355504,0.252732427951589,-4.8427514168838,1.280534511982e-06,1.90250841780182e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_NK3B31_group","0.0e+00","Control","Otu0012","D28_IAVvsControl","Prevotellaceae Prevotellaceae_NK3B31_group"
"Otu00164",26.0992996219147,-1.48017285082951,0.455278082086656,-3.25114014723814,0.00114943182042983,0.00664116162915013,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","7.0e-03","Control","Otu0016","D28_IAVvsControl","Leuconostocaceae Weissella"
"Otu00183",97.6359317920629,-0.798990522248043,0.309669858789777,-2.58013655371751,0.0098761253720528,0.0358153647857448,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Terrisporobacter","3.6e-02","Control","Otu0018","D28_IAVvsControl","Peptostreptococcaceae Terrisporobacter"
"Otu00224",26.0534189391884,-2.006062370697,0.639231140761192,-3.13824255856527,0.00169964164377977,0.00930330162911035,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","9.0e-03","Control","Otu0022","D28_IAVvsControl","Micrococcaceae Rothia"
"Otu00233",139.041344142216,0.948221429477135,0.368905481732553,2.57036416218009,0.0101591659728795,0.0358153647857448,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","3.6e-02","IAV","Otu0023","D28_IAVvsControl","Lachnospiraceae Blautia"
"Otu00262",42.5310520416863,2.18318465090028,0.404252962196421,5.4005408866726,6.64402656704477e-08,1.38195752594531e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","0.0e+00","IAV","Otu0026","D28_IAVvsControl","Ruminococcaceae Faecalibacterium"
"Otu00334",82.354161805409,2.76679919597079,0.676865306477436,4.08766584650328,4.35735162267937e-05,0.000391621309313048,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","0.0e+00","IAV","Otu0033","D28_IAVvsControl","Lachnospiraceae Agathobacter"
"Otu00367",275.934102770811,-1.76511657134377,0.432709342736048,-4.07921992204473,4.51870741515055e-05,0.000391621309313048,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Empedobacter","0.0e+00","Control","Otu0036","D28_IAVvsControl","Weeksellaceae Empedobacter"
"Otu00394",63.9292976035224,1.72396562342074,0.523666865868094,3.29210369375363,0.000994409395571663,0.00590963297939731,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","uncultured","6.0e-03","IAV","Otu0039","D28_IAVvsControl","Veillonellaceae uncultured"
"Otu00423",246.430568879144,1.37963292460123,0.275123440646868,5.01459607133966,5.31449934254823e-07,9.21179886041694e-06,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","uncultured","0.0e+00","IAV","Otu0042","D28_IAVvsControl","Prevotellaceae uncultured"
"Otu00433",146.839375962143,2.13396333547764,0.373433248556105,5.71444386306976,1.10063373897888e-08,3.27045453868009e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinivibrio","0.0e+00","IAV","Otu0043","D28_IAVvsControl","Succinivibrionaceae Succinivibrio"
"Otu00441",138.99113953633,1.63571062697672,0.327436951074502,4.9954979778826,5.86841388600231e-07,9.3894622176037e-06,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_1","0.0e+00","IAV","Otu0044","D28_IAVvsControl","Prevotellaceae Prevotella_1"
"Otu00453",175.337781181488,1.47652340118819,0.397675482975215,3.71288516491275,0.000204909876903869,0.00137487917406467,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Succiniclasticum","1.0e-03","IAV","Otu0045","D28_IAVvsControl","Acidaminococcaceae Succiniclasticum"
"Otu00473",29.3505395365177,1.95126622303791,0.646551052806412,3.0179615585935,0.00254481183444647,0.0126028776563063,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_2","1.3e-02","IAV","Otu0047","D28_IAVvsControl","Prevotellaceae Prevotella_2"
"Otu00536",9.0884743730635,2.65758445153223,0.677453674553292,3.92290211324726,8.74887035416212e-05,0.000627505184022663,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","1.0e-03","IAV","Otu0053","D28_IAVvsControl","Atopobiaceae Olsenella"
"Otu00554",31.9626387287584,1.58650745543468,0.516992730078902,3.06872294933925,0.00214975853954779,0.0109060921030717,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Enterobacteriaceae_unclassified","1.1e-02","IAV","Otu0055","D28_IAVvsControl","Enterobacteriaceae Enterobacteriaceae_unclassified"
"Otu00575",297.325198561838,-1.89245383284889,0.420404948022466,-4.50150228190882,6.74748406020049e-06,8.77172927826064e-05,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema_2","0.0e+00","Control","Otu0057","D28_IAVvsControl","Spirochaetaceae Treponema_2"
"Otu00715",15.1429387285968,-2.32074772089153,0.589573983163615,-3.93631297710688,8.2743048212968e-05,0.000627505184022663,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia","1.0e-03","Control","Otu0071","D28_IAVvsControl","Peptostreptococcaceae Romboutsia"
"Otu00733",24.4383760549603,1.33474479581589,0.529012622859781,2.52308685679449,0.0116329664164015,0.0403276169101918,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-001","4.0e-02","IAV","Otu0073","D28_IAVvsControl","Prevotellaceae Prevotellaceae_UCG-001"
"Otu00741",160.945507361042,-0.787119660315608,0.278424535654244,-2.82704847999846,0.00469792149773177,0.0205515584543921,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_unclassified","2.1e-02","Control","Otu0074","D28_IAVvsControl","Prevotellaceae Prevotellaceae_unclassified"
"Otu00753",2.56768749589881,-4.39581434361476,1.60419352117739,-2.74020203023167,0.00614014287539905,0.0245605715015962,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_6","2.5e-02","Control","Otu0075","D28_IAVvsControl","Clostridiaceae_1 Clostridium_sensu_stricto_6"
"Otu00763",33.0012022770497,-5.49255919476578,0.855998170553049,-6.41655482886968,1.39392762024908e-10,7.24842362529522e-09,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_AC2044_group","0.0e+00","Control","Otu0076","D28_IAVvsControl","Lachnospiraceae Lachnospiraceae_AC2044_group"
"Otu00773",25.9360969846574,-2.7358915230147,0.501474477473858,-5.45569444889112,4.87818152505464e-08,1.12740195245707e-06,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Bergeyella","0.0e+00","Control","Otu0077","D28_IAVvsControl","Weeksellaceae Bergeyella"
"Otu00802",7.64217991386059,-3.17443828267551,1.18992523645455,-2.66776280174874,0.00763581453757771,0.028877262251203,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","2.9e-02","Control","Otu0080","D28_IAVvsControl","Fusobacteriaceae Fusobacterium"
"Otu0088",210.387685132101,-0.540381182109652,0.19180161495369,-2.81739641368571,0.00484147290512121,0.0205515584543921,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified","2.1e-02","Control","Otu0088","D28_IAVvsControl","Lachnospiraceae Lachnospiraceae_unclassified"
"Otu00902",61.3141053963025,1.62713065941885,0.340666836392077,4.7763107106386,1.78540456459828e-06,2.47576099624294e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_ge","0.0e+00","IAV","Otu0090","D28_IAVvsControl","Lachnospiraceae Lachnospiraceae_ge"
"Otu00914",20.1881960572112,-2.68255694168303,0.444426289803692,-6.03599967694968,1.57981568431948e-09,6.57203324676902e-08,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_XPB1014_group","0.0e+00","Control","Otu0091","D28_IAVvsControl","Lachnospiraceae Lachnospiraceae_XPB1014_group"
"Otu01086",46.2905759373916,6.02346852370341,0.667991681637348,9.0172807375969,1.92815819030947e-19,4.0105690358437e-17,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","0.0e+00","IAV","Otu0108","D28_IAVvsControl","Prevotellaceae Prevotella_7"
"Otu01092",9.87924903050345,-3.14590180037894,0.777888932406066,-4.04415292379652,5.25126367504499e-05,0.000436905137763743,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","0.0e+00","Control","Otu0109","D28_IAVvsControl","Porphyromonadaceae Porphyromonas"
"Otu01152",56.4573742034634,1.2418943038321,0.278341933297082,4.46175784266969,8.12900575272518e-06,9.39351775870465e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014","0.0e+00","IAV","Otu0115","D28_IAVvsControl","Ruminococcaceae Ruminococcaceae_UCG-014"
"Otu01193",4.98660581277959,2.85480968767659,0.967359689657146,2.95113567187031,0.00316607813666739,0.0146343167205959,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Catenibacterium","1.5e-02","IAV","Otu0119","D28_IAVvsControl","Erysipelotrichaceae Catenibacterium"
"Otu01223",32.9450936298702,1.68228799450937,0.375069854756058,4.48526580629499,7.28230938408944e-06,8.91011971700356e-05,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium_1","0.0e+00","IAV","Otu0122","D28_IAVvsControl","Corynebacteriaceae Corynebacterium_1"
"Otu01292",11.7906285173427,1.34204059010417,0.448096021864516,2.99498438865842,0.00274458888444,0.0132761508828726,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus_1","1.3e-02","IAV","Otu0129","D28_IAVvsControl","Lachnospiraceae Coprococcus_1"
"Otu01316",33.5136607481403,-0.985922005637824,0.356421992470077,-2.76616490134401,0.00567198451941105,0.0231327996085784,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","2.3e-02","Control","Otu0131","D28_IAVvsControl","Ruminococcaceae Oscillospira"
"Otu01421",29.3487278070144,5.860846575423,0.87805442211048,6.67481015736581,2.47552407011877e-11,1.71636335528234e-09,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Myroides","0.0e+00","IAV","Otu0142","D28_IAVvsControl","Flavobacteriaceae Myroides"
"Otu01434",8.81989432065151,2.97399451251802,0.886920719960294,3.35316837862482,0.000798920879190121,0.00488751596681015,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_ge","5.0e-03","IAV","Otu0143","D28_IAVvsControl","Family_XIII Family_XIII_ge"
"Otu01444",7.32493058841339,2.68783039674208,0.869715409247908,3.0904711681105,0.00199839205417799,0.0104929580043259,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Pseudoramibacter","1.0e-02","IAV","Otu0144","D28_IAVvsControl","Eubacteriaceae Pseudoramibacter"
"Otu01472",48.6868653255891,-1.29338367400703,0.309219533291603,-4.1827360006631,2.8802178037592e-05,0.000285278715800912,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidales_unclassified","Bacteroidales_unclassified","0.0e+00","Control","Otu0147","D28_IAVvsControl","Bacteroidales_unclassified Bacteroidales_unclassified"
"Otu01663",14.7134349889615,2.21779497490201,0.518266716197592,4.27925410910714,1.87520676134474e-05,0.000195021503179853,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Syntrophococcus","0.0e+00","IAV","Otu0166","D28_IAVvsControl","Lachnospiraceae Syntrophococcus"
