"","Moraxella","Actinobacillus","Weeksellaceae_unclassified","Streptococcus","Neisseriaceae_unclassified","Carnobacteriaceae_unclassified","Prevotella_9","Prevotellaceae_NK3B31_group","Lactobacillus","Phascolarctobacterium","Weissella","Clostridium_sensu_stricto_1","Terrisporobacter","Megasphaera","Rothia","Blautia","Chryseobacterium","Staphylococcus","Lactococcus","Turicibacter","Veillonellaceae_unclassified","Faecalibacterium","Ruminococcaceae_UCG-002","Enhydrobacter","Agathobacter","uncultured","Collinsella","Escherichia-Shigella","Acinetobacter","Aerococcus","uncultured","Olsenella","Mogibacterium","Succinivibrionaceae_unclassified","Empedobacter","Subdoligranulum","Prevotella_1","Leuconostoc","Alloprevotella","Succiniclasticum","Prevotellaceae_UCG-003","Romboutsia","Ruminococcaceae_UCG-005","Pediococcus","Enterococcus","Prevotellaceae_UCG-001","Prevotella_2","Clostridium_sensu_stricto_6","Treponema_2","Fusobacterium","Lachnospiraceae_AC2044_group","Bergeyella","Anaerovibrio","Prevotellaceae_unclassified","Ruminococcus_2","Veillonella","Dorea","Coprococcus_3","Lachnospiraceae_ge","Lachnospiraceae_XPB1014_group","Muribaculaceae_ge","Anaerococcus","Peptostreptococcus","Pasteurellaceae_unclassified","Rikenellaceae_RC9_gut_group","Brachybacterium","Lachnospiraceae_unclassified","Porphyromonas","Catenisphaera","Parabacteroides","Burkholderiaceae_unclassified","Parvimonas","Ruminococcaceae_NK4A214_group","Ruminococcaceae_UCG-014","Dialister","uncultured","Catenibacterium","Christensenellaceae_R-7_group","Oscillospira","Coprococcus_1","Eggerthellaceae_unclassified","Prevotella_7","Enterobacteriaceae_unclassified","Solobacterium","Bacteroidales_unclassified","Lachnospiraceae_NK4A136_group","Moraxellaceae_unclassified","Intestinibacter","Actinomyces","Family_XIII_ge","Ruminococcaceae_unclassified","Pseudoramibacter","Erysipelotrichaceae_unclassified","Corynebacterium_1","Ruminiclostridium_5","Ruminococcaceae_ge","Family_XIII_AD3011_group","Fusobacteriaceae_unclassified","Holdemanella","Ruminococcaceae_UCG-008","Bacteria_unclassified","Senegalimassilia","Bacteroides","Lachnospiraceae_ND3007_group","Syntrophococcus","Ruminiclostridium_9","Marvinbryantia","Myroides","Enterorhabdus","Peptococcus","Negativibacillus","Atopobiaceae_ge","Ruminococcus_1","Fournierella","Sphingobacterium","Intestinimonas","Campylobacter","horsej-a03","Muribaculaceae_unclassified","Ruminococcaceae_UCG-010","Mitsuokella","Sphingomonas","Massilia","Trueperella","Fusicatenibacter","Vagococcus","Atopobium","dgA-11_gut_group","Acidaminococcus","uncultured_ge","Pseudomonas","Bacteroidales_RF16_group_ge","Leptotrichiaceae_unclassified","Roseburia","Gemella","Gammaproteobacteria_unclassified","Actinotignum","Prevotellaceae_UCG-004","Ruminiclostridium_6","Lachnospiraceae_FCS020_group","p-1088-a5_gut_group","Lachnoclostridium","Sphingobacteriaceae_unclassified","Gastranaerophilales_ge","Corynebacteriaceae_unclassified","Schwartzia","Succinivibrio","uncultured","Family_XIII_unclassified","Ruminococcaceae_UCG-009","Brevundimonas","Leptotrichia","Desulfovibrio","Peptoanaerobacter","Candidatus_Soleaferrea","Mollicutes_RF39_ge","Prevotella","Sharpea","Clostridiales_unclassified","Z20","Oscillibacter","Clostridiales_vadinBB60_group_ge","Bradymonadales_ge","Deinococcus","Fibrobacter","WCHB1-41_ge","CAG-873","Kocuria","Mailhella","Cellulosilyticum","Micrococcaceae_unclassified","Cloacibacillus","Lachnospiraceae_UCG-004","Sutterella","Helicobacter","Family_XIII_UCG-001","Butyricicoccus","Coprococcus_2","Firmicutes_unclassified","Peptoniphilus","Finegoldia","Anaerostipes","uncultured","Ruminococcaceae_UCG-013","Acetitomaculum","F082_ge","Stenotrophomonas","vadinBE97_ge","Coriobacteriales_unclassified","Allisonella","Filifactor","Devosia","Pyramidobacter","Tannerellaceae_unclassified","Pseudoclavibacter","Aerosphaera","Paracoccus","Rhizobiaceae_unclassified","Ruminococcaceae_UCG-004","Aerococcaceae_unclassified","Lachnoclostridium_12","Shuttleworthia","Capnocytophaga","Erysipelotrichaceae_UCG-009","Alphaproteobacteria_unclassified","Selenomonas_1","Kurthia","Tyzzerella","Bacteroidia_unclassified","Anaerovorax","uncultured","Clostridiaceae_1_unclassified","Ruminococcaceae_UCG-003","Johnsonella","Lachnospiraceae_NK4B4_group","Izimaplasmatales_ge","uncultured","Erysipelotrichaceae_ge","Oribacterium","Mycoplasma","Butyrivibrio","Tannerella","UBA1819","Fastidiosipila","Sphaerochaeta","Fretibacterium","Shinella","Ezakiella","Dyadobacter","Pedobacter","Corynebacterium","GCA-900066225","Lachnospiraceae_UCG-010","Wohlfahrtiimonas","Mucispirillum","Delftia","Aeromonas","Ignavigranum","Leucobacter","Murdochiella","Angelakisella","Peptococcaceae_unclassified","Butyricimonas","Atopobiaceae_unclassified","CAG-56","Hydrogenoanaerobacterium","Lachnospira","Ralstonia","Proteocatella","Lachnospiraceae_NK3A20_group","Erysipelotrichaceae_UCG-004","Helcococcus","Howardella","Selenomonas","Selenomonas_4","Lachnospiraceae_UCG-003","Selenomonas_3","Slackia","uncultured","Flavobacteriaceae_unclassified","Actinobacteria_unclassified","Puniceicoccaceae_unclassified","Erysipelotrichaceae_UCG-006","Arcanobacterium","Microbacteriaceae_unclassified","Chlamydia","Rhodospirillales_unclassified","Alistipes","Lachnospiraceae_UCG-002","Micrococcales_unclassified","Oxalobacter","Suttonella","CAG-352","Sphingopyxis","Rhodococcus","Caproiciproducens","uncultured","Eubacterium","Gallicola","GCA-900066575","Lachnospiraceae_NC2004_group","uncultured","Coriobacteriaceae_unclassified","DTU089","Lachnoanaerobaculum","Synergistaceae_unclassified","Anaerofustis","Negativicoccus","Parasutterella","Victivallis","Thermomonas","Azospirillum","uncultured","Arsenicicoccus","JG30-KF-CM45_ge","OPB56_ge","Sarcina","Herpetosiphon","Victivallaceae_ge","Tahibacter","Bilophila","Faecalicoccus","Janibacter","Micrococcus","Dietzia","Allofustis","Verrucomicrobiae_unclassified","Brachymonas","env.OPS_17_ge","Obscuribacterales_ge","Dysgonomonas","Mycobacterium","Victivallaceae_unclassified","Saccharibacillus","Bradyrhizobium","F0058","Dermacoccaceae_unclassified","Bifidobacterium","Anaeroplasma","Pseudochrobactrum","Flavobacterium","Clostridia_unclassified","Desulfomicrobium","Moryella","Williamsia","Odoribacter","Bosea","Propionivibrio","uncultured","Flexilinea","Carnobacterium","Facklamia","Elusimicrobium","uncultured","Phocea","Phreatobacter","uncultured","Rikenellaceae_unclassified","Fusibacter","XBB1006","Paenibacillus","Macrococcus","Methylobacterium","Roseimicrobium","Cerasicoccus","Lachnospiraceae_UCG-001","Holdemania","Saccharimonadales_ge","Sphingobium","Catonella","Catabacter","Mannheimia","Leptothrix","Bordetella","Lactobacillales_unclassified","Butyrivibrio_2","Psychrobacter","Proteiniclasticum","Akkermansia","S5-A14a","Candidatus_Saccharimonas","Dokdonella","Beutenbergiaceae_unclassified","Niabella","Sphingomonadaceae_unclassified","Syntrophomonadaceae_unclassified","Defluviitaleaceae_UCG-011","Rhodopseudomonas","Spirochaetaceae_unclassified","Caulobacteraceae_unclassified","Acetobacteraceae_unclassified","Pir4_lineage","Bacillaceae_unclassified","Exiguobacterium","Prevotella_6","Family_XI_unclassified","Dermatophilaceae_unclassified","Antricoccus","Xanthomonas","Jeotgalicoccus","Brevibacterium","Atopostipes","Sericytochromatia_ge","Anaerofilum","uncultured","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","uncultured","Burkholderia-Caballeronia-Paraburkholderia","Geobacillus","Taibaiella","Streptomyces","Actinomycetaceae_unclassified","Anaerotruncus","Novosphingobium","Acetanaerobacterium","Roseomonas","67-14_ge","IMCC26207"
"SRD129_P156_N_D42",11916,26,6129,5244,4452,2293,300,405,433,84,220,94,48,19,7,29,1,56,69,44,12,13,27,9,1,10,8,23,5,17,17,0,10,7,0,17,22,43,72,12,47,6,35,50,14,38,1,10,450,21,4,1,10,149,10,40,6,6,3,55,14,0,28,8,29,1,75,0,1,8,0,29,17,10,0,3,0,31,0,1,1,4,4,0,19,5,3,2,3,1,13,0,2,2,0,16,14,9,0,10,5,0,6,5,0,3,6,0,3,1,0,1,11,0,0,5,3,7,14,12,0,0,0,0,0,2,4,2,1,3,0,5,0,1,0,7,0,3,5,3,0,2,0,3,3,0,2,3,0,0,0,0,4,0,4,6,0,0,14,3,0,7,0,1,9,10,0,1,1,0,0,0,0,0,4,2,0,0,0,0,0,9,1,4,6,0,0,1,2,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P156_N_D7",15905,14624,261,3963,499,1416,102,36,71,28,26,52,72,17,59,50,128,16,33,4,6,8,22,43,10,1,11,81,21,1,9,16,34,0,1,28,8,0,23,0,13,3,14,18,7,0,26,20,3,42,0,29,5,40,5,18,1,5,13,0,7,42,28,6,1,0,26,22,6,1,7,16,5,14,2,0,13,3,0,5,3,7,6,2,4,1,19,3,18,2,11,2,3,2,6,6,3,13,7,1,0,7,38,2,1,1,2,0,3,2,1,0,0,1,0,3,1,0,0,0,0,4,2,7,2,0,0,0,0,0,9,0,1,4,6,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,0,3,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,2,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P157_N_D0",17902,11256,1935,2989,980,721,173,184,230,177,380,597,132,158,191,238,8,2288,14,49,79,98,92,0,26,6,89,842,7,0,13,3,119,10,0,50,0,1,78,3,26,31,58,29,0,11,75,63,68,43,22,39,18,142,15,35,63,21,62,2,48,29,27,14,13,0,92,661,9,6,7,8,19,23,0,20,7,35,20,15,55,19,4,16,29,15,12,11,24,15,51,10,34,3,15,15,61,7,4,2,2,9,22,9,16,13,23,0,6,9,7,10,13,0,0,5,16,0,29,11,0,0,0,69,9,0,1,1,0,7,3,25,2,2,40,0,5,0,0,8,0,1,0,0,5,5,3,0,6,9,0,8,0,0,1,17,6,2,16,0,5,2,0,0,0,1,0,0,0,2,0,1,6,1,0,1,1,0,0,2,8,0,3,7,0,0,1,0,0,1,6,0,0,2,0,0,0,0,5,4,0,0,2,0,0,0,0,0,0,0,1,4,6,0,0,0,2,1,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,1,0,0,1,0,0,0,1,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P157_N_D1",18545,10769,2249,2136,1291,1295,141,119,73,75,45,246,45,179,143,149,1,31,12,12,45,67,102,7,13,16,49,883,13,0,6,1,32,7,1,27,11,0,33,0,15,26,39,6,7,8,41,42,43,154,6,21,1,132,13,45,27,13,24,4,30,48,53,9,15,0,37,10,9,2,0,55,18,11,0,1,31,23,17,3,21,23,6,7,43,8,18,3,9,11,17,10,18,1,12,10,19,9,4,0,0,6,94,7,0,7,3,0,4,7,0,12,10,2,0,4,1,0,4,11,0,0,0,6,4,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,4,0,1,8,1,0,0,6,0,0,5,0,0,9,160,0,16,0,8,8,0,1,1,0,0,0,0,0,0,0,8,1,1,1,0,0,0,1,4,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,1,3,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,2,6,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"SRD129_P157_N_D10",7321,3428,740,1165,385,326,383,185,124,73,106,55,62,39,9,138,27,6,23,17,46,43,23,53,103,21,15,10,9,0,37,3,22,11,0,26,11,5,29,4,1,3,20,22,1,0,25,24,2,32,0,5,15,17,14,2,10,7,18,0,12,1,0,2,7,0,44,3,27,1,3,7,9,16,0,6,8,13,7,5,10,14,3,9,20,15,1,7,0,8,11,0,1,0,5,12,8,1,12,1,3,0,13,6,8,5,8,0,2,6,7,1,15,2,0,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,1,4,1,0,2,3,1,0,0,1,0,1,1,0,0,1,0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P157_N_D14",6609,4428,665,3204,489,309,404,383,99,195,338,449,446,119,42,245,510,37,654,115,107,45,49,402,50,94,98,47,183,115,36,90,129,27,0,75,17,6,71,3,29,29,64,34,44,4,33,87,110,11,0,34,8,96,38,10,43,16,53,2,48,5,5,7,33,2,139,13,33,5,64,10,28,57,0,13,10,29,37,18,21,24,54,26,3,32,16,22,3,5,76,11,28,5,12,44,60,1,8,11,6,24,8,22,16,7,37,0,15,10,17,11,22,3,21,6,5,0,0,4,5,25,37,19,2,0,0,0,0,3,11,0,0,19,3,0,1,0,7,7,1,4,70,4,3,2,13,0,2,6,10,2,3,0,7,31,0,0,9,0,1,14,0,7,1,2,0,3,0,0,17,0,8,1,1,0,0,3,4,0,0,3,3,4,0,0,23,0,0,3,1,2,0,0,1,0,1,2,0,2,0,0,0,1,0,0,2,0,2,0,2,4,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,10,11,0,0,0,0,8,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P157_N_D21",8848,1418,3871,4650,428,708,1368,189,135,168,119,217,197,229,9,171,89,10,258,27,191,65,55,81,111,66,56,16,100,164,96,138,40,28,7,52,95,1,99,111,11,46,47,31,37,3,31,34,46,8,0,4,14,134,20,7,31,14,46,9,40,1,11,1,52,1,90,12,16,8,6,3,24,47,5,17,20,25,20,25,46,83,24,8,11,32,0,26,5,13,71,8,4,21,13,36,17,2,8,22,19,19,1,12,46,6,18,116,1,13,3,4,14,1,6,4,3,0,4,8,25,2,2,4,2,45,0,0,58,13,4,2,0,1,1,0,0,0,1,5,0,7,3,0,0,0,4,18,5,3,0,0,6,0,3,13,0,0,4,0,1,1,0,1,5,0,0,0,2,0,10,0,4,0,0,0,3,1,1,0,1,3,2,5,0,0,5,0,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,11,0,3,3,0,8,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P157_N_D3",3198,5156,248,674,108,167,431,185,164,185,73,145,135,239,127,259,4,12,6,33,117,85,164,4,44,34,110,28,6,0,69,17,61,8,0,79,34,0,59,15,35,15,46,15,8,10,98,39,23,5,1,5,13,93,12,8,58,48,40,3,27,9,5,1,14,0,70,14,7,5,1,3,19,36,0,10,37,26,30,6,20,25,0,3,10,5,4,6,1,38,33,3,13,0,15,14,34,0,9,3,7,8,9,3,20,27,19,0,4,7,7,12,22,9,0,5,10,0,1,10,1,0,0,6,8,0,0,0,3,8,23,0,1,1,10,0,4,1,6,7,0,8,0,0,2,7,1,1,1,5,0,1,3,0,3,10,1,0,13,0,1,5,0,0,0,3,0,0,2,0,0,0,4,0,0,4,3,0,0,1,0,1,3,2,0,0,5,0,0,1,1,0,2,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P157_N_D36",2111,14,195,2471,210,99,2276,3060,437,561,42,853,162,391,9,235,58,44,60,166,225,111,460,78,65,204,78,39,20,46,151,23,62,761,32,96,405,2,543,490,173,26,326,18,31,326,19,37,1394,11,0,2,48,459,208,1,37,60,168,10,434,0,2,7,965,58,411,11,12,67,24,8,180,371,1,39,93,399,124,30,122,161,20,51,410,59,1,49,17,32,187,35,25,30,27,197,88,4,21,60,107,7,13,34,51,14,60,2,9,7,5,5,189,3,13,24,77,120,13,660,30,5,0,0,29,3,0,116,38,24,0,0,0,42,0,5,0,40,56,22,33,9,0,56,3,0,10,36,101,11,3,6,97,0,26,248,0,0,107,41,48,177,113,12,111,58,97,7,17,4,2,0,5,20,7,14,12,23,136,0,0,1,11,42,14,0,0,106,9,2,1,2,8,1,7,2,0,0,0,0,0,2,1,2,22,0,0,0,11,4,2,0,5,0,1,26,2,6,12,1,8,0,0,0,20,0,0,0,0,1,0,3,1,0,11,0,0,0,3,0,1,0,0,1,3,0,2,0,0,25,8,0,0,0,0,3,7,0,6,1,0,2,4,0,4,4,0,0,3,0,3,0,0,0,0,0,1,0,0,1,0,0,0,5,0,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P157_N_D42",7729,11,1505,10181,104,153,647,1638,1426,229,299,334,158,153,7,105,11,117,157,88,24,55,191,6,7,34,19,49,19,57,71,1,12,16,12,21,7,32,114,24,48,11,142,76,12,22,3,21,419,44,11,0,53,243,49,5,35,30,32,175,75,0,9,15,174,2,465,41,0,48,6,7,95,99,0,8,20,72,50,34,34,12,2,6,12,19,1,33,10,0,96,0,13,19,10,58,39,0,3,51,35,0,37,9,0,6,25,1,0,1,0,1,57,4,0,16,19,6,40,44,1,0,1,0,5,4,7,10,2,0,3,40,0,58,0,13,0,8,30,9,26,4,0,12,4,7,39,15,14,11,0,4,17,2,1,52,4,0,11,5,26,10,6,2,5,5,2,1,3,6,0,0,1,28,1,8,1,0,3,0,0,21,9,19,1,0,0,1,12,0,8,0,0,3,0,1,0,0,0,0,0,4,0,0,0,0,8,0,5,1,4,1,0,0,13,0,4,2,4,2,0,2,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P157_N_D7",9875,6780,1671,4012,527,375,80,31,67,37,45,47,88,29,63,55,25,14,30,19,1,3,24,17,18,4,31,28,13,1,9,15,24,0,0,39,7,0,11,0,6,2,17,13,15,0,19,8,2,17,1,33,4,23,0,11,5,9,11,0,2,41,48,4,0,0,17,18,5,3,1,12,0,16,0,0,9,1,5,4,10,0,9,2,157,4,8,11,14,0,8,8,9,2,7,6,13,3,4,1,0,0,15,0,0,7,3,0,3,1,3,1,5,0,0,3,0,0,0,0,0,4,3,1,1,0,7,0,0,0,2,0,4,1,5,0,3,1,0,1,0,3,2,0,2,0,0,0,0,0,0,5,0,0,1,7,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
"SRD129_P159_N_D0",16759,2744,4549,1261,1219,2540,92,108,110,47,97,178,44,60,93,117,0,5,0,12,34,28,27,1,14,4,32,75,1,0,11,0,46,3,1,23,4,0,54,1,17,0,17,13,2,1,32,16,39,22,12,5,9,82,2,15,18,0,23,1,18,5,7,277,2,0,40,40,0,13,4,1,6,6,0,11,2,2,11,3,17,5,8,5,4,5,3,1,7,11,27,1,18,1,5,8,21,2,4,0,1,1,32,6,3,4,7,0,0,7,1,4,9,3,0,4,9,0,13,4,0,0,1,6,6,0,2,0,0,1,3,11,1,2,2,2,5,0,2,9,0,1,0,0,1,5,1,0,0,2,0,1,0,0,3,6,0,0,4,0,5,4,4,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
